ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256
60,7,A549,4,5,GEF,24660,58256,798,1309,622,978,705.4355231143552,1165.1746147607462,2.4926860212889275,31060,0.946538884066743,177.19505403133888,1,0.4233040373523757,0.40117367027352935,339.6689386970457,369.84996958226185,55.00909015790027,18.61255239507937,16.1245154965971,132.7737550366231,109.57371493435281,-23.09066489,878.891485709898,0.793947198969736,0.9117602141611384,0.9057761635244906,0.9131398388983407,0.9110455472231314,0.03644112019481649,0.040856820744081174,0.03651732882502113,0.03819370273849703,0.3140704304602623,0.2576386119633507,0.29334539815002236,0.268593223225211,0.225729853011285,0.24620698251005113,0.22608979925639233,0.23394818888282282,0.19881344558637995,0.1960971949270441,0.19876634654188452,0.19773225968247532,0.33637024960184975,0.3530547601363794,0.3313500960501501,0.3370620591357123,-0.138640895,-0.10079825,-0.125271015,-0.10888127,0.22107349057320005,0.19178771008229809,0.20812510112118995,0.19511322767522662,0.9817794399025919,0.9795715896279595,0.9817413355874894,0.9809031486307513,2.0546181944686035,2.0566403607666293,2.053085376162299,2.0536591617892084,0.29992912940703326,0.3121979393922982,0.29483276722512897,0.29886835639721526,0.06981212157537886,0.06921577032140203,0.06683536633728515,0.06624531519599941,0.026563310442549115,0.02751814776637085,0.025838173790576624,0.02610975448362418
60,8,A549,4,5,GEF,17359,21901,288,1239,107,1118,193.7213549167579,1176.0317414597614,1.2055988696073887,17632,0.7446536193824751,148.66796984238968,1,0.7926122094881513,0.8294632860145735,182.46718420476265,182.01373574541017,60.29925372672534,23.05193932676307,20.8806130178211,120,121.78792503249052,86.97159176215884,512.8244225113893,0.9845167876588021,0.9983297050734606,0.9982812075533207,0.998299268770536,0.9982736836369575,0.0008356712230645258,0.0008599508599508599,0.000850908648878624,0.0008637176877043617,-0.00041801,-0.00043016,-0.000425635,-0.000432045,0.009749666675369133,0.009997386839889934,0.009905248200537297,0.01003572960241723,0.22166557363777453,0.22164941465924262,0.22165543248665567,0.22164690776924867,0.010585337898433658,0.010857337699840791,0.01075615684941592,0.010899447290121593,-4.76E-05,-4.92E-05,-4.86E-05,-4.94E-05,0.0007099020349555997,0.0007305319983351048,0.0007228489679245789,0.0007337326255029492,0.9995821643884678,0.9995700245700246,0.9995745456755607,0.9995681411561478,2.0008356712230646,2.000859950859951,2.0008509086488786,2.0008637176877047,0.009749666675369133,0.009997386839889934,0.009905248200537297,0.01003572960241723,0.000834972876671003,0.0008592113444692018,0.0008501846033501792,0.000862971679460145,0.0004176610249340129,0.00042979055110503595,0.00042527331305719507,0.00043167234179097846
61,1,A549,4,6,GEF,54949,105708,1119,1594,843,1211,976.9538299150121,1412.5473620994012,1.9308162259725954,71044,0.8316235974949369,264.50565162894435,1,0.5198187459794906,0.5179156807097359,411.3542889437244,382.1060062338722,84.34453153583817,29.625712550294743,27.459060435491963,249.3704423625474,228.44137100582861,-12.63712188,1154.6631303726517,0.7734502561792692,0.5228289509209558,0.5125417501674943,0.5261284106438379,0.5227225958887556,0.15170827362546194,0.16203464939927034,0.14826018337592065,0.15059705164354786,0.5646548788792679,0.5392538973622304,0.5734655134573678,0.5689342588586389,0.6140988012755638,0.6391549385917547,0.6054692327416011,0.6113324120784942,0.13642697332952627,0.1317026076933383,0.13803615462138286,0.1369438357690099,1.3343282587750411,1.3618337229836284,1.3252651091206906,1.333781920758982,-0.264292639,-0.240382296,-0.27285228,-0.268224408,0.5778612369760812,0.5574065227021636,0.5849069683812412,0.5817607843792167,0.924145863187269,0.9189826753003647,0.9258699083120397,0.9247014741782261,2.4495059959272947,2.4553511737627263,2.447899443859913,2.451109891565581,1.1826199851495791,1.1997990735843582,1.17700492574477,1.1831848691154343,0.545248077854537,0.5413230066790886,0.5469247925338854,0.5481225972193045,0.17423908786999998,0.17583941401959002,0.17379624397745164,0.174679912215713
62,1,A549,4,7,GEF,40336,58706,1342,454,1145,156,1253.573284410948,321.567607100357,1.370574985435259,40847,0.756256023857538,226.62168977491436,1,0.6870847954212517,0.7296207873532917,287.6101366671083,298.4292210893565,93.1933474020544,32.76006488832753,29.206163733020468,193.7127188639518,188.1763531161508,-8.436537136,833.494516090228,0.9874899013391436,0.44888139956947426,0.4475580739262736,0.45085440477554717,0.4445098316106758,0.11327069120864977,0.1201790454379847,0.10398556250317727,0.12129289374255992,0.7487022477591357,0.731004506188803,0.7719811081784997,0.7298439100211511,0.5097032036453083,0.5298753069821842,0.4815036861197822,0.5330658652179651,0.13727977913911776,0.13463197876220023,0.14091371735296243,0.134209536164942,1.428325129457762,1.4410066907786074,1.4098821034777405,1.4478706919979925,-0.460866771,-0.437202676,-0.493545638,-0.435350204,0.7582057834478828,0.7439596122516294,0.7765292474275264,0.7437953799384301,0.9433646543956752,0.9399104772810076,0.9480072187484114,0.93935355312872,3.314197451409448,3.3266017800447614,3.2968583193533623,3.319781584804099,1.3150544382491123,1.320827645340623,1.3058965409745633,1.3265777982554323,0.7882152170304444,0.7733604242033589,0.8080929207531948,0.7766538728993275,0.2253714770597739,0.22338486741033625,0.22801962081409277,0.2244866916604722
62,2,A549,4,7,GEF,34323,49599,1475,682,1308,385,1390.0576872650993,529.3926521574455,1.4759946440410414,35621,0.8876858232656658,209.04880026908788,1,0.6920099195548297,0.6775092335444777,314.0329077229522,308.1720298794165,69.46221994724903,27.696025743348496,25.495097567963924,141.85196284527515,144.5963421044286,12.111524262815838,797.8843430349616,0.963560820864097,0.5544106317929379,0.5554385034568485,0.5552948060426659,0.5561914722924309,0.12104878494427189,0.12174389909514668,0.10815491653975932,0.13348409281001208,0.6709147338475888,0.6673858592909583,0.7138901523410025,0.624172561883304,0.5323680703475325,0.5343529614990522,0.4943254217742888,0.566916481596256,0.1343020116961063,0.13403883893587124,0.1392712847159815,0.12966695511164994,1.36882868932429,1.3680458125835928,1.3474008781666327,1.3820568946359513,-0.383993951,-0.37957293,-0.437345604,-0.330291061,0.6915384971208816,0.6878856550713804,0.7277464934989425,0.6489907085422867,0.9394756075278641,0.9391280504524266,0.9459225417301204,0.9332579535949941,3.659997563798039,3.6627974286323615,3.6417928274955957,3.681081750875128,1.247779904380018,1.2463019134884463,1.2392459616268734,1.2485728018259392,0.6146194287047013,0.6102989348963526,0.647882790129211,0.57686368530279,0.1839170534122445,0.18301070849787493,0.18900942666724285,0.17758694452820123
62,3,A549,4,7,GEF,39861,53064,1263,697,1065,429,1156.8462657735631,551.3304733950478,1.356666373506599,41671,0.6182575145809076,225.2833804182819,1,0.7511872455902306,0.7371008963797656,260.30564781646035,275.3924472457442,93.96275858019496,33.314099801514715,29.427877939124322,190.729568343095,204.59388803540617,7.510503960305999,824.3574311003804,0.9565645172902019,0.09308390396157597,0.08991588464221557,0.10189867418642604,0.08674851954938313,0.3326236531221602,0.3563290806951226,0.26773213918056427,0.3931010838893432,0.9358333701604066,0.9308930850000898,0.9492756716544707,0.9218264135582275,0.933068706735324,0.9597445972355666,0.840831536991264,0.9954175065201891,0.04991978328647502,0.04826997315977023,0.0553019149178645,0.04610496866630106,3.8421260356402422,3.8785213738362576,3.7075967895282167,3.925173152689301,-0.544985459,-0.526994113,-0.597935749,-0.503903793,0.971474878031346,0.9683306555637899,0.9786079828019972,0.9638103026039541,0.8373646631182656,0.8264346091247966,0.8666280625900762,0.8095572140615523,9.278852395170713,9.292959521184438,9.211009882643609,9.354993538859146,3.4950063226178076,3.504874448738853,3.4364696248477826,3.5117114967796454,10.034872784002758,9.95607108057915,10.288628010402633,9.664032067655214,2.5918741092812283,2.57810004031856,2.639090037395796,2.514283287886137
62,4,A549,4,7,GEF,40408,58905,1357,868,1102,637,1231.214239754504,753.9790140566224,1.3233417756570822,41664,0.7168618729491029,226.82386012864356,1,0.6859859095153212,0.755662685479318,275.30896880726215,296.4877737782791,96.17692030835673,34.063686193924575,30.23243291566195,202.85309740829047,191.94960169761393,58.337957981237274,819.7371567773473,0.9698540706605223,0.09133866514565128,0.08879700021666911,0.09282775680085152,0.0811761228416155,0.29461669766375376,0.3125513557929334,0.28461105712678364,0.40361351548649493,0.9516025498830137,0.9487704047170161,0.9535157486565808,0.9317373179248787,0.8799506872114112,0.9037826510327753,0.8670988464928467,1.018090960532969,0.05277182470590768,0.05125939788100969,0.053739630734186444,0.04589327595531995,3.8485167434927625,3.887311400372548,3.8303808602154596,4.02073604559029,-0.589810246,-0.574518477,-0.597795571,-0.520642036,0.9798040521460719,0.9779736420338245,0.9807346328161944,0.9700479084596951,0.8537616876003158,0.8452958093672966,0.8588605329105509,0.8094561476692044,9.120990548011514,9.117964256368118,9.110110980412214,9.230654917092501,3.5473622403327356,3.565681394214943,3.539003890294761,3.589253423926376,11.880268423415814,11.889432831918768,11.960872043122379,11.421691415905798,3.0437212802698745,3.0504960469279254,3.0613707750623043,2.956326232848074
62,5,A549,4,7,GEF,23909,37036,1580,1741,1383,1553,1479.8701325860554,1645.6741812706512,1.301847487135449,24113,0.8481784320926299,174.4760277948607,1,0.6455610757101199,0.7681391329489553,239.9840705673098,241.2488341940744,65,25.242776932646183,23.08679276123039,129.62422236754304,127.12211225829672,-48.09899713,625.4112549695428,0.99153983328495,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
63,1,A549,4,8,GEF,49291,99840,820,1240,560,856,702.0154997869794,1070.025887078777,1.8823389774505805,55146,0.8267536486548022,250.51796422520462,1,0.49369991987179485,0.5312539409635926,359.1748173817178,392.7467377331096,93.43446901438462,31.8836424496207,27.459060435491963,219.6685860905585,202.0588699585797,-26.48790765,1079.7859300126263,0.8938272948173939,0.39459712993834706,0.3869016145674228,0.4009189228542431,0.39627698912832343,0.13704040041393,0.1453292397535264,0.1323072431124737,0.13821532492725508,0.7187118416444204,0.7027642609031429,0.7268215827164738,0.7148187442079846,0.5764350953571651,0.5980272264003411,0.5637320250310287,0.5795457576625744,0.1283698354658401,0.12539567408690577,0.13009898173377477,0.12794407555874582,1.555107576244465,1.5794755457810377,1.537696926364728,1.553895482891581,-0.41565745,-0.394990279,-0.426706838,-0.410923109,0.7468547971598121,0.7351234106054411,0.7521549029169097,0.7431746194480183,0.9314797997930349,0.9273353801232369,0.9338463784437632,0.9308923375363725,2.8396654769698633,2.8509564806664236,2.822707460009594,2.8245898874035342,1.4180671758305352,1.4341463060275113,1.4053896832522543,1.4156801579643261,0.8373369158234283,0.8325426688877808,0.8363435341204504,0.8311003093937916,0.24359432905933964,0.24446797716032842,0.24216269430823134,0.24232890858026246
63,2,A549,4,8,GEF,82254,147950,664,1633,395,1083,540.978408344883,1320.4912466263038,1.9315986810583643,90629,0.9326827725812985,323.6186729974741,1,0.555958093950659,0.51770588259673,548.1883608721794,566.9303308167591,94.36630754670864,38.20661122605266,35.12833614050059,201.3039428688975,197.7302922898968,17.72562015818889,1412.999133448223,0.9075902856701498,0.19759554666362428,0.19533595155385305,0.2065308187989843,0.18993849843604893,0.1651588549858446,0.17232067722528546,0.1443246717927164,0.185168236535357,0.9113885875131931,0.907285768567068,0.9228139663706112,0.9001315007405366,0.6466884271599499,0.6630914967973938,0.5957130489025295,0.6921043514363047,0.09294388966845563,0.09135431217590978,0.09775667481300306,0.08868920548637786,2.682191655227597,2.70366074603476,2.615631247486501,2.741023486235685,-0.607705675,-0.595874417,-0.642268912,-0.576323787,0.9506894654198024,0.9482674044157116,0.9569773065779135,0.9440894405262427,0.9174507706826046,0.9138547331667064,0.9278970010136722,0.9076141809353113,4.735426234664988,4.7365076175284795,4.705874354093011,4.7563716330447825,2.5167284430880095,2.5311970692186376,2.470839597808066,2.5542721859608863,3.562551839399827,3.5449226102830984,3.5953330099504903,3.523072858672876,0.9319276735964186,0.9293108218770971,0.9349144204358035,0.9270602738020584
64,1,A549,4,9,GEF,48330,93960,1657,399,1387,51,1540.133291951169,210.00769708255743,1.7458101641041779,57659,0.6821694400297378,248.06383693930565,1,0.514367816091954,0.5727999644870477,327.02138922526154,351.86929391465804,86.2670273047588,29.694099067645713,27.202941017470888,250.8978411000423,239.11612003904995,-8.492228008,1029.7026688919411,0.8382039230649161,0.2812588485332886,0.274181306792407,0.2829674830346357,0.2737456706232483,0.16746082850397076,0.1822130524486915,0.16193599216404403,0.18271936279814727,0.8363048666201505,0.8209846771550335,0.8427012953626866,0.8210254001608598,0.6518631368503938,0.6848945196389193,0.6389210111924579,0.6861631703366241,0.1042329202317062,0.10039541761359125,0.10571490935764372,0.10028170301350998,2.2822804546654707,2.323324296423503,2.2679029910846404,2.3240818546517548,-0.519609418,-0.490682994,-0.531950343,-0.491731509,0.8936075854709129,0.8827405571827525,0.8981696684605305,0.8833359572446229,0.9162695857480146,0.9088934737756544,0.9190320039179781,0.9086662915025324,3.996866280317665,4.013986317732654,3.9821348721333822,4.007488853296394,2.1148196261615,2.1411112439748115,2.105966998920597,2.141086095328583,1.8785478101937372,1.853512711725049,1.897025555388705,1.8591275022024902,0.5115021596744285,0.5089314410434369,0.5147403868881879,0.510461716250159
64,2,A549,4,9,GEF,57068,94627,1790,767,1413,516,1592.748002383122,644.1841837807527,1.531766336400745,63426,0.8218091352218898,269.55747872939133,1,0.6030836864742621,0.6528410869439405,367.77585975812747,379.85786815597226,93,35.85648605668802,32.64965543462902,210.48594704791543,209.54503493508122,-80.68626618,1048.0874452027913,0.8997571973638571,0.38037298773040706,0.3681634150753821,0.37483084519491133,0.37112420475668284,0.11980567208059947,0.14977732350149667,0.1403642294101658,0.14531907529193155,0.8432282251215818,0.7994296505957214,0.8115745320369715,0.805152245622454,0.5288020176047377,0.6094092371030486,0.5851919013840712,0.5980012449915948,0.11781909079283386,0.1090766190601373,0.1117351549950976,0.11031942334070824,1.9323995786680115,2.010428938481631,1.9806284544916828,1.9971437172002353,-0.568408782,-0.493190548,-0.513599081,-0.502154076,0.8856849991045392,0.8554587395412424,0.8634656465405564,0.8590200557750958,0.9400971639597002,0.9251332408556616,0.9298178852949172,0.9273404623540342,4.0851349897816505,4.1150616923413885,4.1111533931321915,4.114422603975005,1.8125939065874117,1.8604409161423634,1.8402642250815169,1.8518246419083035,1.4086030248740933,1.3437367870971748,1.349500499891768,1.3462975538672204,0.382102174238673,0.3733785276496677,0.3724661823254829,0.3729041572897849
64,3,A549,4,9,GEF,47322,70125,1444,825,1189,550,1320.8251975825196,681.6030387557585,1.3492369449141792,49245,0.7700025955019587,245.46332055107007,1,0.6748235294117647,0.7411596634448866,311.2415226930397,333.80233672040106,101.19288512538814,35.76444025755528,31.906112267087632,211.0592918022463,198.58477560916364,40.340508110039394,895.7371567773473,0.9609503502893695,0.40836611307323845,0.40442237303627565,0.4107652245608404,0.4044301405018911,0.11887350918429526,0.12917740596741076,0.11636442610489739,0.13305752035232882,0.8207837324194084,0.8035269762991722,0.8242124666582861,0.7963070579012971,0.5261141103474154,0.5551778943003781,0.5188194332483805,0.5657642150676911,0.11810296080059739,0.1150037584980234,0.1188705014231299,0.11385871334799262,1.820981106801699,1.8477914864423668,1.8114413377629135,1.855505500956312,-0.540504257,-0.512140163,-0.546585967,-0.500920187,0.8604857346082638,0.848379680280679,0.8625366897603938,0.8429873228970379,0.9405632454078523,0.9354112970162946,0.9418177869475512,0.9334712398238356,3.8465656829459385,3.8556201127080514,3.846845477250516,3.8716579919035543,1.7021075976174038,1.7186140804749561,1.6950769116580162,1.722447980603983,1.2077193363099372,1.185785875344024,1.2075568314816039,1.1733944262040907,0.3316482113735577,0.3287408203278597,0.33098031439662723,0.32661298663910543
64,4,A549,4,9,GEF,17224,22331,872,1818,735,1655,802.1934509986066,1735.9105898745936,1.1304929419338001,17420,0.5298572830304142,148.0887501416581,1,0.77130446464556,0.884569874703878,160.87499345589586,162.88953311984167,68,24.30869652353437,21.540659228538015,135.75280302598458,136.4359621260868,-4.672851875,494.65894629054543,0.9887485648679678,0.1126274757541023,0.10376725916135993,0.11358316878521106,0.10497583950655624,0.42325269636219615,0.5346246673680302,0.4225164762077514,0.5300772797527048,0.8616249499694343,0.8201282808004969,0.8612492404243092,0.8223351358000713,1.0306619037478788,1.1422681772348138,1.0269894040471326,1.1269027424672586,0.03594148586915343,0.03318627855007072,0.03592229954149677,0.033313656392693146,3.6132171538318776,3.7327797003361103,3.6088791255973725,3.7230836468162547,-0.40912294,-0.346119874,-0.409042303,-0.345795098,0.9187379811654599,0.8890231130729079,0.9185092883211711,0.8883339097235806,0.7991956614465907,0.7653629556284423,0.7984642360481287,0.762336939721793,15.742733532386815,15.789405284980505,15.741096801499486,15.807851622874807,3.155361938831769,3.143932555895907,3.1532670669289757,3.141466276416022,5.694218571308056,5.409885895463162,5.667777767943704,5.437082092358253,1.5293678169175564,1.4861276407077852,1.5225735610378521,1.491789843027746
64,5,A549,4,9,GEF,19847,31304,2026,1974,1844,1802,1942.9095077341665,1889.0990577921095,1.7198709704832484,21397,0.5563140549466153,158.96535862998195,1,0.634008433427038,0.5814389667377318,180.78685447103814,186.75384868858794,57.0701322935211,19.638884913961718,17.88854381999832,147.27931256486838,150.22883660378145,-53.08967765,654.938166904124,0.9275599383091088,0.4826342159796701,0.46917471348810946,0.47901003730069935,0.4795668400208229,0.17550672979730808,0.18707800406213976,0.17982944011865035,0.17832800851970182,0.5290453899378754,0.5060587576474977,0.5185278465459844,0.5230673105738449,0.6701481275124085,0.6953186936342173,0.6797037821198084,0.6764056564582698,0.12575281049344703,0.12083567258337839,0.1238950138320468,0.12453746895748956,1.4307840513412988,1.4645382931785322,1.4405826219041562,1.438625364344285,-0.228280932,-0.207869318,-0.219079577,-0.222917581,0.5553111682187256,0.5367003298822883,0.5462819354095136,0.550424631548584,0.9122466351013461,0.9064609979689301,0.9100852799406747,0.9108359957401491,2.4953450018619994,2.5075478948235164,2.4970072567402934,2.4978168264110754,1.2552773215439907,1.2774602891163924,1.260753181785506,1.2602973558245831,0.569816603057026,0.5704129200451105,0.5671688601094234,0.5694840516444559,0.18633083321358335,0.1893727310268125,0.18674957505701872,0.18695301504103856
65,1,A549,4,0,control,38070,108270,861,358,460,88,702.8914368268978,184.03291305489887,3.039625497304463,65014,0.9200940024176176,220.16409668260545,1,0.3516209476309227,0.32898789699152053,469.8101265360655,425.8462163739394,44.384682042344295,18.525915405374196,17.69180601295413,199.86766004638295,184.02350913660638,62.67567707203679,1205.8864350760145,0.5855661857446088,0.5992916025420996,0.5840332428970285,0.586183425047215,0.5745015819800647,0.10284404170533326,0.11449417707310229,0.11342734518700183,0.1242195481893518,0.6784723315315175,0.6495419116882872,0.6509824436304567,0.6229778257773754,0.477946701366069,0.5136132890777944,0.5102943657151504,0.5418376986754694,0.14136642760447754,0.13693084386780208,0.13724995353928757,0.13334765977893304,1.161751450813087,1.2057624123277941,1.1996948137066872,1.234843728867304,-0.387079084,-0.352306285,-0.354145081,-0.323231017,0.6537764119579157,0.6347234954167993,0.6350333555431841,0.6154571312430699,0.9485779791473334,0.9428876104952995,0.9433197703583971,0.9381626745374049,2.3868115071783396,2.3976988915392163,2.3949612619140512,2.402173913043478,1.0589074091077537,1.090291129617381,1.0859691558440776,1.1088842838694455,0.5368772127372816,0.5389030814958966,0.5365533971393495,0.5347313394897526,0.15993031361065402,0.16334931464224955,0.1624951855815875,0.1647377219197761
65,2,A549,4,0,control,37266,53124,1899,794,1671,561,1785.372081790372,671.6866044115279,1.2458894037831,38693,0.5822422307692433,217.82686903616957,1,0.7014908515925006,0.802639461386809,244.79616506283122,242.84357104934855,90.33825324855468,33.25180928543812,29.966648127543394,206.5214099881781,199.0230436371126,32.46491473161389,763.8376618407356,0.9631199441759491,0.35869327659144484,0.3535065705467484,0.36253538037476835,0.3463701525980681,0.20237666546633057,0.22054541382013665,0.19533196744005754,0.2375112511251125,0.6967343695310926,0.6635742344868782,0.70748148679172,0.6345695931470839,0.7266560349952831,0.7619366236100443,0.7124932082836972,0.7913515415454658,0.09543185970357622,0.0913032453443243,0.0971290440255785,0.08759024875822416,2.0400952658699527,2.0718610156658626,2.024381111158409,2.1042759802766637,-0.371621693,-0.330570189,-0.384718426,-0.29662539,0.77839918822103,0.7481943505232266,0.7866092597680107,0.7207463281547615,0.8988116672668348,0.8898616866390414,0.9023340162799711,0.8813118811881188,3.931414642253677,3.9508063612946582,3.930644000221496,3.959608460846084,1.8377186004036217,1.850420110277804,1.8290491437183514,1.866261325316809,1.1322728637494848,1.09056352270116,1.1401866997218768,1.062387425454972,0.3336623823039533,0.3277772341303251,0.33387966679048375,0.3249746691450204
65,3,A549,4,0,control,46476,68142,831,858,554,612,690.230376968758,727.8582063860918,1.2793728899933383,48781,0.5518461951881845,243.25928775919618,1,0.6820463150479881,0.781632945188644,272.9063161883684,277.5193686934301,98,35.88504377281012,32.55764119219941,228.26690614224168,227.58910555224128,77.02771759494335,864.4062043356594,0.9527479961460404,0.11379448750010956,0.10639511438269819,0.11335977688641377,0.10283226852481214,0.3199221858696612,0.38387140106568757,0.3173804085072409,0.4158426941099975,0.9196525913540555,0.9027317796596173,0.9214473026876565,0.8941019889716278,0.9132712344374195,1.003057912850697,0.9173667616113046,1.032550903192092,0.05068455341469516,0.04718977592002801,0.05129028474003125,0.04544219472860081,3.669329029626987,3.781995311077543,3.6798194974801963,3.8275133046597385,-0.53123227,-0.482901744,-0.531697392,-0.462868631,0.9641841437743711,0.9539259591066956,0.9645746075791523,0.9488167012725288,0.841895835175524,0.8200197017865939,0.8456743030760018,0.8060155601892335,9.305155186134938,9.346124569023418,9.295003437493069,9.349902468554516,3.3389428399586767,3.3611619790698177,3.3417670941975843,3.367646193781475,7.643550221297033,7.509177319726376,7.763320047780425,7.43780233796862,1.9908681017916834,1.9732621801980201,2.020175114071918,1.9634112580196543
65,4,A549,4,0,control,47299,86940,382,1134,202,651,300.3283156092095,903.209074187615,2.5024733577943574,59838,0.9757499951442284,245.40366180321854,1,0.5440418679549114,0.39960465388586,569.5414564644024,497.12976173228657,58.42088667591412,23.00913706870152,21.93171219946131,140.1990634567159,124.66577787477299,9.683705207449945,1219.5950211536165,0.7904508840536114,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
65,5,A549,4,0,control,16842,24030,1038,1084,860,949,954.148379052369,1020.351680323002,1.237996664536455,16976,0.8121804947863277,146.437360029569,1,0.7008739076154806,0.8077566189359899,192.75631101154667,191.26160095534075,56.859475903318,21.832589356531518,19.924858845171276,113.43619012805935,112.45523514203794,-61.81698747,511.87214972614186,0.9921065032987747,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
65,6,A549,4,0,control,22750,35890,613,1858,428,1664,515.7386373626374,1762.1968351648352,1.3615242983436506,23385,0.8411733684431346,170.19459345914885,1,0.6338813039843968,0.7344709170571105,233.04846470536415,240.6200324162558,64.8459713474939,24.394389634682742,22,129.5733224920907,126.02457777881824,39.12855128673166,623.8904396893715,0.9728458413512936,0.9729884672384532,0.9730447957661064,0.9729678394565212,0.9718868121686973,0.013321695989710138,0.013385898963968093,0.013471407624633431,0.014064430295543096,0.03934494781157014,0.02637298069495695,0.019707433456276867,0.01278451545016071,0.10208576743819332,0.10248428892750334,0.10301436047453233,0.10666895536467239,0.21345940328511026,0.21341774444029257,0.21336226968805935,0.21297780749155226,0.11959599801798607,0.11896776831687364,0.11902180580342796,0.12275730259834279,-0.008281729,-0.004411749,-0.002743952,-0.001298746,0.03152912346779017,0.022932027916571684,0.018082734477325946,0.012630181503587903,0.993339152005145,0.9933070505180159,0.9932642961876834,0.9929677848522284,2.013964812347834,2.0138443201613643,2.0138379765395897,2.014349520098831,0.10627430202827595,0.10558186935290556,0.10555039817879452,0.1086928723027997,0.014412912722049143,0.014111076158029867,0.014013055859833479,0.014428701175052794,0.006933652177939731,0.0068742437804996115,0.006871115871117217,0.007123282867649072
