ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
24,7,MCF7,0,0,control,control,7669,10176,1758,1993,1662,1887,1710.1004042248012,1939.5108879906115,1.1120113169006183,7777,0.42896152730932763,98.81535340509572,1,0.7536360062893082,0.8992714235923295,104.20567110126368,105.92922165295089,45.89117562233506,16.26446040318944,14.317821063276353,94.47872516178825,94.13135438960994,-1.755436768,327.3624817342638,0.9861128970039861,0.08780150722488338,0.07293672338279515,0.08659675826197817,0.07489288421020193,0.9298221039361256,1.5284832831109199,0.911253303658367,1.3574291440022903,0.6825779959840695,0.4684100590274625,0.6840286904054376,0.534398910207244,1.4401012224403777,1.7080147471528806,1.4269587275835174,1.6240195192576579,0.031183582459924076,0.025033196744593516,0.031372838570913684,0.027416295107084643,4.0190282914778965,4.266881704869693,4.0305371164315416,4.218144738633094,-0.222976258,-0.100508925,-0.207761468,-0.131924055,0.7970374070886104,0.6027941710478343,0.7792324838404382,0.6699729231981034,0.6990664370524788,0.6230037483386348,0.6978431099801167,0.6376500253253761,6.437035999439697,6.505954943320419,6.470023647238837,6.473089035213285,3.128133055214953,3.0321726185415603,3.1103174324086034,3.075313575528106,4.928764208117123,4.22212697228472,4.8566963549840025,4.473438410910397,1.464646578013312,1.4376525638489106,1.4419874146605878,1.4577168887281715
25,1,MCF7,0,1,control,control,4521,5796,517,466,448,382,482.3322273833223,424.0468922804689,1.1092505379899902,4586,0.5506759362001684,75.87038936072274,1,0.7800207039337475,0.901509592063884,83.1216832901346,83.72574275573791,34.52535300326414,12.604921727481498,11.180339887498949,68,69.38325852784612,1.2872798219637258,251.03657992645927,0.9858264282599215,0.13665410940046185,0.11244750572574375,0.1252237229984146,0.11395461845154232,0.780404582013161,1.2234229705956272,0.8527298850574713,1.2237007280944012,0.6022393486341548,0.38470046853530226,0.5699547923975631,0.38279101812189764,1.3557244976760576,1.5923975049001418,1.3924823840022533,1.5896864967876112,0.03900172907936264,0.03139338933112084,0.037006788701354945,0.03172895799963049,3.4960516722281323,3.7317876507031995,3.5659000671954786,3.707381953362264,-0.17891203,-0.071304482,-0.150961083,-0.077658365,0.7049006226407611,0.49105448598597107,0.6643541545656565,0.5087642004371771,0.7340281859758283,0.6632970152122171,0.7063598715348208,0.6651763206296444,5.690957835729954,5.7305855742648895,5.693247126436781,5.717298518704494,2.736807510954206,2.690497072760434,2.746323627716489,2.6842687813723973,3.143586287035234,2.7532515043005787,3.1130386898863875,2.7415712106606165,0.9809977172621025,0.9941686187240499,0.9914421437359646,0.9913179846887541
25,2,MCF7,0,1,control,control,3447,4554,1711,519,1645,450,1677.3176675369887,484.1145923991877,1.1145495591272294,3508,0.5444767160637064,66.24844685501772,1,0.7569169960474308,0.8972234494292656,72.36683005165916,72.34638899074369,30.4138126514911,11.06724135359983,9.848857801796104,60.10407640085654,60.699557115382945,-42.07450375,219.7228714274745,0.9826111744583809,0.0766044066891228,0.061603051732525935,0.0733204304913424,0.0730424926869083,1.422866344605475,2.3145875937286977,1.3978184151427657,1.6981132075471694,0.5323532467858292,0.2662002966864795,0.5467510574194656,0.4252887586777423,1.6739603418494289,1.9031227907173207,1.635033283813258,1.751977625425045,0.025555524438532214,0.02056469783545198,0.026245386199578852,0.024430343657511185,4.2691023477936625,4.4628079020476425,4.247332418067922,4.298242572352073,-0.10752956,-0.040563226,-0.125862758,-0.072563276,0.6199901513224452,0.4107400127180067,0.6593536183456378,0.5258202182571298,0.6349029808876356,0.5207470844244573,0.6162127988827871,0.6002399493140774,7.737842190016103,7.765848670756647,7.773179339108117,7.653095001655081,3.0556678521697114,2.955212947632935,3.078290280453828,3.001351762274236,4.662352187656396,3.9939120779856196,4.770175743583387,4.2113351743576715,1.5213046330654656,1.5771249179285807,1.541998539681538,1.4773620954762077
25,3,MCF7,0,1,control,control,5696,7568,475,678,387,592,431.15168539325845,634.1980337078652,1.1195230463706662,5783,0.306991435064269,85.16086217747849,1,0.7526427061310782,0.8932375293584683,87.51179635175336,88.3911760301898,39.96248240537617,14.121360832265147,12.529964086141668,82.92767933567175,83.28605099808713,-74.40193974,283.0782104868019,0.984955905239495,0.11252244619656239,0.09400329665962512,0.11178565005942329,0.09918122498594406,0.7913026965438663,1.190326386158081,0.8525494672754947,1.2739564961787184,0.7280865138888732,0.597881287479089,0.7069889287130087,0.567981626308907,1.3432028879780922,1.5684802415384516,1.3934975517543824,1.6044063630874,0.03583768501534657,0.030023994035189197,0.03408932148059599,0.029619558180583774,3.814762434814984,4.05830675735054,3.842450052643634,4.026151535694104,-0.241213941,-0.14100419,-0.227579379,-0.150547077,0.805475651902285,0.6780164188804476,0.7919667630712881,0.6933968191429808,0.7130459551842006,0.6591265527052348,0.704775494672755,0.6586381181152423,5.5436764147360424,5.578057412504915,5.541666666666667,5.577699392514208,3.0359333783998013,3.0162756043773804,3.0329844309200107,3.001166039344259,5.028950707294097,4.729947150459214,4.9666809360730575,4.623739406401743,1.4550633509594881,1.48006838415432,1.454807600837138,1.4744239756451183
25,4,MCF7,0,1,control,control,3906,5037,1132,702,1063,629,1098.3079877112136,665.3466461853559,1.1129107143130954,3980,0.5059202073631026,70.52144114902606,1,0.7754615842763549,0.8985446785074888,76.01595932132518,76.05918747922567,32.202484376209235,11.729583710855803,10.295630140987,64.82646518386834,65.5698676669501,-31.6836849,233.7228714274745,0.9814070351758793,0.09868350586477159,0.08696522474526805,0.09422666108654232,0.07673139549419558,0.7737927139226208,1.1061684460260974,0.8579050828418984,1.32372634643377,0.7477998111190228,0.6418429745716699,0.7238577763050906,0.5752117982149657,1.314394721977894,1.5032852597021504,1.3800353294624967,1.602983810756453,0.03846636535174634,0.03235532766527498,0.03637475419378755,0.030505349662795653,3.8944194198066935,4.072569919293678,3.962992538164532,4.2130938031789835,-0.259348556,-0.187148742,-0.238891891,-0.132473248,0.8286556471068093,0.7540956476391454,0.8116360531311086,0.6707694273981132,0.7049421067495059,0.6479833926453143,0.6940466161190677,0.6219898963952393,6.0451849759954825,6.067022538552788,6.074417298511653,6.138282387190684,3.1013024155052786,3.0812654797173717,3.099918156637408,3.0700906215260915,5.362544593007819,5.0708341952215505,5.355596578459547,4.9086800192385525,1.5340843267326125,1.5442506603119082,1.5533754153253607,1.558101591418076
25,5,MCF7,0,1,control,control,10536,16616,1300,1012,1176,878,1229.0217350037965,934.7283599088838,1.281006781159811,10755,0.7353614991033107,115.82250145515626,1,0.634087626384208,0.7806359924922567,143.70251058564247,145.24462124292245,47.634021455258214,17.26791527874825,15.524174696260024,94.75230867899737,97.38360522391531,-41.04675784,411.8305191657993,0.9796373779637378,0.28020618075305087,0.25772869755699435,0.27315418657505613,0.2608821341552218,0.34309453845374405,0.4400967708004627,0.35548608309802343,0.42686021723682865,0.42721401550841603,0.2669318227388881,0.408486299773979,0.2867826635183592,0.9427470501803173,1.0503703501906678,0.9499990888438358,1.0240432007074138,0.06434008350841175,0.05708270861718772,0.06282207705770108,0.05755996272407529,2.182320063681212,2.274966659185703,2.1965309192258577,2.2585374796845983,-0.12333136,-0.046145042,-0.114271395,-0.056367505,0.4993651245422134,0.3191951361325204,0.48344846059949154,0.3504031989709741,0.8317357381700274,0.7942147891027663,0.824314239612747,0.7946096842960104,5.379065761475325,5.3787735352897865,5.371621621621621,5.394274692924575,1.8245468802371367,1.7968460682535574,1.8311541286945432,1.8035819280966643,0.8548905650340473,0.7606012937226723,0.8464677616301337,0.7701387770460926,0.2994962758719417,0.3001745161307854,0.30048846118203887,0.29924974857072684
25,6,MCF7,0,1,control,control,10497,13716,1559,1018,1451,891,1502.0060969800895,953.9475088120415,1.1294755072149072,10623,0.515270461402215,115.60793874593995,1,0.7653105861767279,0.8853666977390492,125.12820921249363,126.39620247459969,53.150729063673246,18.985307869302975,16.97056274847714,106.99161594420818,107.23833207819274,-0.65974083,385.9898987322333,0.988138943801186,0.2474181648001734,0.22408590005128842,0.23166685802309675,0.22442592958894592,0.4314103214032242,0.7164271684069059,0.5420936307012256,0.5882961124896608,0.5094521430991811,0.17514754379641,0.3896196328170974,0.33530400965930063,1.0597006088192533,1.2946723381532022,1.1659223655285023,1.2024018870181032,0.04914754173518582,0.04119878038719216,0.045323014574093275,0.042965233073256066,2.5894019761703255,2.73952300985695,2.694277984708738,2.721192101243464,-0.147472714,-0.0259408,-0.087255059,-0.060451013,0.5812497369660464,0.2635686503779198,0.46683190813079306,0.3949929923413011,0.8064382033863937,0.7463223891851789,0.7797846564786253,0.7578370554177005,5.827334482409003,5.8201178538199105,5.859955796664657,5.845326716294458,2.1244956107217763,2.0147096432432043,2.1095463747532626,2.0699851271725187,1.3274815597224574,1.0206766324456424,1.2341549508288665,1.181824727830488,0.4397229702814176,0.43427595021313614,0.44406214538252087,0.44253021008003657
25,7,MCF7,0,1,control,control,4745,6794,1762,991,1676,912,1717.6288724973656,949.7264488935722,1.1628519346128912,4831,0.6883152754031633,77.72722585920809,1,0.6984103620841919,0.8599547115453663,91.51246576601459,90.13878188659973,31.827660925679098,12.381196401752698,11.180339887498949,63.76211800362102,66.38421002892375,-54.29520555,263.3208511739212,0.9821983026288553,0.08255804781270273,0.07216407388433095,0.09355021489884781,0.07805801584933333,1.2759650735294117,1.9360874848116647,0.9809965237543452,1.7331618334892422,0.6496529333576159,0.4893895463894453,0.7360453927365623,0.5200273151576049,1.5824902002113568,1.7938422981146314,1.4433848462973986,1.750899253274353,0.025357021638312185,0.022144014290773843,0.028207766061989988,0.022519065423323176,4.173952656174961,4.375305778165616,4.023641933679692,4.302977648762274,-0.189489973,-0.13057135,-0.26920637,-0.123874238,0.763279836616239,0.6762368100618601,0.8449691552057979,0.6583830419856083,0.6623204112458545,0.6197760544311899,0.7143605123661015,0.6309466460776096,6.412913602941177,6.450789793438639,6.384009269988412,6.453928905519176,3.1808212905723514,3.171670212088268,3.214427366264395,3.12758621272507,6.008040959447307,5.64733534220445,6.452073381142348,5.488756780726682,1.8210015082441782,1.8958557067540323,1.8582674762241744,1.805479653553979
25,8,MCF7,0,1,control,control,5932,9200,897,1027,805,927,850.1186783546865,971.4064396493594,1.2838795450736071,6180,0.7894465585169758,86.90717449882366,1,0.6447826086956522,0.778889268730166,112.2895773301813,109.71326264403953,32.202484376209235,12.831842420188675,11.661903789690601,67.35690715269274,68.92550958884468,-42.16959649,309.3624817342638,0.9598705501618123,0.20556150626498074,0.19254776572188978,0.20285360997340593,0.19001798124119165,0.5024848150193263,0.6817300232738558,0.5360994333759824,0.7300092336103415,0.37935862760756095,0.15587435660962906,0.34478540282937936,0.10930164060097115,1.111610301138849,1.2601998720472516,1.1517806733342577,1.2884326258164247,0.053848570362246384,0.04723477848843855,0.052441895312160126,0.04615053086864998,2.630401959119702,2.719920631399558,2.6625968672714886,2.745159483630033,-0.081810653,-0.014215231,-0.067999734,-0.010470999,0.44831118059732533,0.19542932594229662,0.4134144879187765,0.1687671550407059,0.774157923799006,0.7282583397982934,0.7685797843173094,0.7154385964912281,5.476900423338855,5.472653219550038,5.481082069091573,5.489750692520776,2.074183143576426,1.9733966045094637,2.059861137877943,1.945665847290062,1.1167588814888738,0.9335035112406125,1.1003092659753264,0.9091747300895463,0.4048109241270499,0.40380838362861304,0.4091021748378276,0.4097959909249713
25,9,MCF7,0,1,control,control,8918,11700,1461,1117,1361,1000,1409.7806683112806,1056.1510428347162,1.1246740709245897,9034,0.5497681394518095,106.55867050572742,1,0.7622222222222222,0.8891464877267993,116.74004060955963,118.66338946785567,48.703182647543684,17.497230065033843,15.556349186104045,98.46946376475118,97.51497560523366,13.13763234004721,355.01933598375615,0.987159619216294,0.14042444573097937,0.12412444831303346,0.14574934373535414,0.13407862911242605,0.6708268330733229,1.044916392041987,0.5783347190877777,0.7499076923076923,0.48735989122952106,0.2028752317131986,0.5642222179380203,0.4347562751037817,1.2584548630940018,1.4739829594366811,1.1758410378679207,1.3000700331394177,0.04413047835133283,0.03693946545101874,0.04722138531902718,0.04286987561888662,3.211256336120537,3.3746476540869876,3.1502503828181823,3.267944758825873,-0.113968881,-0.019040957,-0.160262383,-0.089382331,0.5671461377462378,0.25062841843580874,0.6499109197810754,0.5132617484082792,0.7338533541341653,0.6605215356006922,0.7534505285663381,0.7121672398190045,5.92463698547942,5.9185890394239,5.938591281624896,5.923815384615385,2.4691717824094623,2.3471594075838205,2.508119393347838,2.4574199404493653,1.9463184959655564,1.5767971303912631,2.0759296463475607,1.9034882120709966,0.6542863322597263,0.6554283806083134,0.6635660913588364,0.6633489760946727
25,10,MCF7,0,1,control,control,10656,15222,1193,1205,1075,1076,1129.5800487987988,1146.0375375375374,1.2146751229320447,10907,0.4471093476402108,116.4802154389229,1,0.7000394166338195,0.8232653992173224,125.91334748956399,129.2594290564522,50.47771785649585,17.883497459403554,16.0312195418814,112.22927391307721,112.62688384685428,0.9489449108148937,403.30360723121805,0.9769872558907123,0.3308624921736026,0.3053907417378942,0.3187057463261845,0.3029854184297388,0.3206472879832184,0.42491589356713216,0.3542618716471289,0.39914206924726786,0.34505022123168955,0.13143640596261147,0.2778631221078597,0.19232684893631619,0.9151335865122746,1.0320112301630169,0.955713528355067,0.9940418610917541,0.07342710911314905,0.06277600778186847,0.06923384699331323,0.06445458483906956,1.9471487952577444,2.0217779550228037,1.983579723159131,2.0237217338024482,-0.089597808,-0.013894496,-0.05597816,-0.026368817,0.40857561282545374,0.16700822840096785,0.3285593075393823,0.22943408708308283,0.841833982619119,0.7984300132531349,0.826803099543016,0.8049637422122358,5.402856857456798,5.395657049648282,5.394396979932446,5.38903074251864,1.6140606033504674,1.5581687428587634,1.6099391313058478,1.6036672569713155,0.6585034755645474,0.5535176868503484,0.6268869451289696,0.5892331632873464,0.24478769088694374,0.24460839510436827,0.24528720419402283,0.24709380813365378
25,11,MCF7,0,1,control,control,6372,8428,1905,1236,1819,1138,1862.6277463904582,1185.251255492781,1.1250944328592711,6451,0.649968940790452,90.07265056082483,1,0.7560512577123872,0.8888142815342522,103.43796056652263,103.24727599312246,39.20459156782532,14.648167590872639,13,78.06275106251557,78.60879243626182,32.372399199421565,300.14927829866735,0.9877538366144784,0.12443379042175462,0.10921412505820126,0.12435826418534107,0.09959004892303125,1.0243031951053703,1.377322780454233,0.8732749915853248,1.5644475920679886,0.5796240482184144,0.42871302791890287,0.6397007034019139,0.3624884612797321,1.4959987903051528,1.6159918151453871,1.4074749560747777,1.7206453955229515,0.03306993455014188,0.03023581365633638,0.034554722715621204,0.02651108020827419,3.7418981671063944,3.8589371852107615,3.695525840807387,3.961494064399558,-0.162236491,-0.094117546,-0.183973416,-0.061176453,0.6953358377709808,0.5629479119198196,0.725978287612647,0.47031582675787353,0.7139066446010502,0.6567000347019374,0.7125686310046894,0.6288998091447684,5.655166553365058,5.666724019270475,5.623527431841131,5.685198300283286,2.857935510931502,2.817071064472353,2.875026084076695,2.8141340464540603,3.848968887963572,3.444501793758924,3.9742226295908125,3.343534450761979,1.2183180207672395,1.2054561435532882,1.2118744052940347,1.2269955107074946
25,12,MCF7,0,1,control,control,2876,3844,768,1465,706,1403,736.4064673157163,1433.9005563282337,1.1205196314015906,2929,0.6365629879584409,60.513113708173435,1,0.7481789802289281,0.892443087988704,68.95201885024987,68.11754546370561,26.40075756488817,9.968906642716188,8.94427190999916,52.41916854328415,53.1775011461187,50.06863383115909,201.23759005323592,0.9819050870604302,0.28172563912011994,0.2660237364253425,0.2889651622725138,0.2792398045684948,0.3759252045188937,0.49019607843137253,0.3534684333593141,0.4020876826722338,0.2768128506139812,0.059967950888126495,0.325225019269559,0.22415267714311257,0.9756167356316965,1.0837053223213362,0.957253238478714,1.0048670516154803,0.0667385650086069,0.058631881724278356,0.06948709334671453,0.06444588369123216,2.050177149345199,2.1064260297518267,2.0413844104945382,2.067945171581905,-0.054946721,-0.006670521,-0.075455454,-0.035580024,0.33072027976311574,0.11831765775161264,0.38460137582055115,0.2686506849114364,0.8162446435527854,0.7721888755502201,0.8279423226812159,0.8059707724425886,5.266458901441371,5.268907563025209,5.274746687451286,5.280584551148225,1.6554286491791885,1.5697651452922943,1.6674159242358106,1.6388111806257994,0.6637094317935741,0.5527387425558565,0.6941946942115571,0.6344247104920271,0.25990865907811767,0.26073370524680506,0.2619157818927178,0.25912809829106287
25,13,MCF7,0,1,control,control,11431,14637,1693,1547,1574,1424,1629.7512903508004,1484.9092817776223,1.1137916532930399,11554,0.1962081203650895,120.64162314834645,1,0.7809660449545672,0.8978339863145831,122.16307163850752,123,56,19.8818717980613,17.69180601295413,118,119.78849934403702,6.853446030808574,399.9898987322333,0.9893543361606371,0.15830287637507218,0.1344716767191779,0.14680335558194116,0.13314377307340214,0.6187130177514791,1.0400151357487468,0.7840457944788108,1.0142803101948175,0.5987249751378672,0.3288701709837962,0.4892064654702141,0.34105989352715654,1.2262882003282098,1.5001102215221906,1.3442581904063768,1.4734847857817472,0.04557758413014947,0.03586488562571838,0.04129410385988964,0.03654153314759643,3.2613163768291296,3.486071317972245,3.3658848094736262,3.473691282018334,-0.174078787,-0.051351676,-0.110773176,-0.052145707,0.6804782795829833,0.4096853999249549,0.5710740377274314,0.4119658568590711,0.75,0.6774672105148938,0.7152248176530329,0.6716602320898097,5.116309171597633,5.12004540724624,5.109038869910442,5.109041044070361,2.595277917038993,2.5076074735508773,2.557497842039303,2.505693919762527,2.4650224724602623,2.059281276908955,2.2858669646972345,2.0642401812168387,0.7709338725529342,0.7748241031644261,0.7674781897940139,0.7696301228529165
25,14,MCF7,0,1,control,control,7572,10094,1171,1627,1073,1524,1119.066032752245,1575.405441098785,1.1488835824540367,7703,0.314222868847109,98.18844042317126,1,0.7501486031305726,0.8704102097655373,101.39072924942518,105.11898020814318,45.044422518220834,15.956092846879107,14.142135623730951,95.2,96.25521224753115,-46.95491219,330.63455967290594,0.9829936388420096,0.11096971890997623,0.09445032137820407,0.10118258252203721,0.08194043225232078,0.78467204986542,1.127251427734661,0.9775487150522453,1.648868253047011,0.7489890700008297,0.6395874642167972,0.6850184465574224,0.4737145577553143,1.358886432546117,1.5375034180126255,1.469408205019467,1.7614600375777643,0.035128316463456204,0.03129832784027846,0.03248763408582718,0.024669371124523595,3.854620873152035,4.063837845714692,3.983969542212101,4.244389755882544,-0.274809092,-0.180382395,-0.214521086,-0.104859123,0.8409091761890299,0.7437948275563144,0.78490960196043,0.6122116012887047,0.7225811021391132,0.6760452660963459,0.6915336312440818,0.6118750049240643,5.873778155546111,5.9141894860155215,5.881248234961875,5.921648287869994,3.0983541098442497,3.0912006318369643,3.0919846137966056,3.0464753253934482,5.46742262878476,5.128088305579901,5.229473279525976,4.617192407929458,1.5630236696625488,1.5638349333286374,1.5517554986445532,1.5665151652441178
25,15,MCF7,0,1,control,control,7408,10403,946,1766,843,1665,894.5905777537797,1713.276727861771,1.1381603952866761,7498,0.5619559227117499,97.11930059158213,1,0.712102278188984,0.8786107864420315,107.2610198512698,105.77334257741882,42.5205832509386,15.73550908126698,14.142135623730951,86.1213917540065,88.7227951366494,-44.35334593,325.50461735799473,0.987996799146439,0.26450886268651574,0.24576811542310611,0.2568099087060593,0.24973400115239971,0.38476024916702883,0.5371925614877024,0.4134629334107065,0.4644382270652334,0.2816244443711309,-0.003239294,0.2313619339784485,0.13768710850558202,0.9783097577134623,1.0684809151409633,0.9960945047058256,1.0354757871394695,0.06566730985856054,0.058113202794354134,0.06313142706184097,0.06010672045717129,2.0628985757140557,2.1209471199088483,2.087502324764758,2.115086067343475,-0.054956529,-0.000288624,-0.038055992,-0.013432594,0.3317150045667644,0.02473978513725475,0.27890957645452735,0.16792260682728996,0.8107489497320007,0.7429214157168567,0.7962280574495866,0.7744956560153143,4.923366652180213,4.927414517096581,4.930509212244306,4.927403916948903,1.6649359475993286,1.5566486233727646,1.6615250755350928,1.6295454758918757,0.6864350223096132,0.5337235492313575,0.662369637699836,0.6127536638279807,0.26779881786916526,0.2677290276797679,0.2689581427776382,0.2692979727233036
25,16,MCF7,0,1,control,control,9912,13144,1077,1858,971,1734,1019.6873486682808,1792.7711864406779,1.1799077623613683,10038,0.6977191615014455,112.34033277240607,1,0.7541083384053561,0.8475238759330509,133.63561498602186,136.24243098242192,48.91829923454004,17.662059755507745,15.811388300841896,98.18193473186555,95.73273156540725,-31.47329154,383.3624817342638,0.9874476987447699,0.2129871239781711,0.19158878533815074,0.20928538780861006,0.1970438563080392,0.4471588463194145,0.6756756756756757,0.4722873587721168,0.5794392523364486,0.4154021316313462,0.11701704630101908,0.3848404466479825,0.24185954606135504,1.0555250179921216,1.2308983538484184,1.0843201172928707,1.170662431052177,0.056593085729617715,0.048094219779804694,0.05532271205018829,0.05085695671220133,2.5214227953186468,2.6419237922652696,2.5442413058824087,2.6092794859004727,-0.101362784,-0.009388114,-0.086037303,-0.034424964,0.48582625816816655,0.15688124220327135,0.452177447583666,0.2955421618111966,0.7908846319414551,0.7201920929193656,0.7840652312939671,0.7491414909802218,5.323611708996986,5.308912218003126,5.315178000426348,5.322321234514236,2.0334325119707226,1.9111540573564196,2.0223300712326693,1.9655079436299747,1.082640937478061,0.8547631008491692,1.0632081275569512,0.949140971357398,0.3824499459493662,0.38260969413120804,0.3838738715822654,0.3821450559234627
25,17,MCF7,0,1,control,control,10094,14396,744,1877,622,1759,682.2835347731326,1819.1900138696255,1.1906144001841241,10339,0.3433819860219978,113.36701444669315,1,0.7011669908307864,0.8399024905505541,117.78305738986172,125.57467897629681,51.07837115648854,18.08531485427992,16.1245154965971,108.88114517024931,110.62135663278282,-63.20948034,388.6173157302028,0.976303317535545,0.28272716578134033,0.26972749581993644,0.2882357949994664,0.2738992010978865,0.3916245791245791,0.4859792924935289,0.3732587589700295,0.44267755452884927,0.2145796015902768,0.026679921455318382,0.251710804545224,0.11455999648271428,0.9735956983346651,1.0353355210416424,0.9630610990125618,1.0131610212648197,0.0648007209794352,0.05944501094707659,0.06664759528459716,0.06124258359035657,2.003987333473494,2.0391781583061483,1.9892893869862014,2.032885269719947,-0.033796376,-0.000706321,-0.048799499,-0.009781089,0.25801587376557433,0.03794450590713097,0.30775616081309093,0.14065291901195776,0.805324074074074,0.7625754961173428,0.8150168847615027,0.7822714086171698,5.261574074074074,5.25711820534944,5.261186154495567,5.260771462340174,1.6055078922793353,1.5309248694103974,1.606787066604561,1.573672956317997,0.6056109903042746,0.5126218937065268,0.6243736035904952,0.5572265671967749,0.24930889235721398,0.24965029655001558,0.24940809064012903,0.24997603043140781
26,1,MCF7,0,2,control,control,9820,13038,512,645,406,522,455.3865580448065,583.6021384928717,1.156328658653103,10010,0.5154328161300292,111.817763925502,1,0.7531830035281485,0.8648060328841152,121.14931365319157,124.42668524074729,50.91168824543142,18.077174292155654,16,104.52408262204935,103.81648044093184,7.8055654297353545,377.747258045114,0.981018981018981,0.2614603674385633,0.24580107194380504,0.26180107231230704,0.24519687523802738,0.39489130434782616,0.49739554471905134,0.39184244511407657,0.522013973605412,0.2848035814513977,0.10235785867105879,0.293299034391584,0.05327905451164721,0.9936453755351242,1.075329318348212,0.992171095387949,1.0935286282038994,0.06492745274102078,0.05844873020146072,0.06525030534646795,0.057466002906614036,2.134283026984998,2.191699424339531,2.136150223936881,2.189028048594895,-0.054943312,-0.00698157,-0.058635036,-0.002390647,0.33703292922267003,0.1234415440136773,0.34793377605955256,0.07228938203151539,0.8077717391304347,0.7655325279840408,0.8095027981058975,0.7566929133858267,5.213804347826086,5.209353873434556,5.212548428755919,5.20561162249085,1.7180745992191861,1.654979654940963,1.722394596231844,1.6230663369479503,0.7093963965028465,0.6108312682125856,0.7170917835995567,0.580769219463459,0.2760719252126629,0.2770567032329092,0.27723355717840814,0.27569579826721746
